movie_id,title,release_year,imdbId,tmdbId,imdb_rating,adult,budget,origin_country,vote_count,vote_average,origin_language,overview,tmdb_popularity_score,production_companies,production_companies_origin_country,runtime,revenue,spoken_languages,directors_info,popular,unique_producers,popular_producer
67,Ace Ventura: Pet Detective (1994),1994,109040,3049,6.9,FALSE,15000000,US,5963,6.568,en,"He's Ace Ventura: Pet Detective. Jim Carrey is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man… or beast!",5.8493,"Morgan Creek Entertainment,Warner Bros. Pictures","US,US",86,107217396,English,"[['Tom Shadyac', '0.8825', 'Male']]",0,"['Warner Bros. Pictures', 'Morgan Creek Entertainment']",1
68,"Crow, The (1994)",1994,109506,9495,7.5,FALSE,23000000,US,4234,7.525,en,"Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven, watched over by a hypnotic crow, returns from the grave to exact revenge.",7.127,"Entertainment Media Investment,Jeff Most Productions,Pressman Film,Dimension Films","US,US,US,US",102,93722164,English,"[['Alex Proyas', '0.7908', 'Male']]",1,"['Dimension Films', 'Pressman Film', 'Entertainment Media Investment', 'Jeff Most Productions']",0
69,Forrest Gump (1994),1994,109830,13,8.8,FALSE,55000000,US,28228,8.468,en,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",27.9901,"Paramount Pictures,The Steve Tisch Company,Wendy Finerman Productions","US,US,",142,677387716,English,"[['Robert Zemeckis', '1.8684', 'Male']]",1,"['Paramount Pictures', 'Wendy Finerman Productions', 'The Steve Tisch Company']",1
70,Four Weddings and a Funeral (1994),1994,109831,712,7.1,FALSE,4400000,GB,2785,6.769,en,"Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.",5.9868,"PolyGram Filmed Entertainment,Working Title Films,Channel Four Films","US,GB,GB",117,245700832,English,"[['Mike Newell', '0.706', 'Male']]",1,"['Channel Four Films', 'Working Title Films', 'PolyGram Filmed Entertainment']",1
71,"Lion King, The (1994)",1994,110357,8587,8.5,FALSE,45000000,US,18765,8.258,en,"Young lion prince Simba, eager to one day become king of the Pride Lands, grows up under the watchful eye of his father Mufasa; all the while his villainous uncle Scar conspires to take the throne for himself. Amid betrayal and tragedy, Simba must confront his past and find his rightful place in the Circle of Life.",22.3536,"Walt Disney Pictures,Walt Disney Feature Animation","US,US",89,763455561,English,"[['Roger Allers', '0.524', 'Male'], ['Rob Minkoff', '0.736', 'Male']]",1,"['Walt Disney Pictures', 'Walt Disney Feature Animation']",1
72,"Mask, The (1994)",1994,110475,854,7,FALSE,23000000,US,10567,6.963,en,"When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.",12.9612,"Dark Horse Entertainment,New Line Cinema","US,US",101,351583407,"svenska,English","[['Chuck Russell', '0.6859', 'Male']]",0,"['New Line Cinema', 'Dark Horse Entertainment']",1
73,Maverick (1994),1994,110478,9359,7,FALSE,75000000,US,1641,6.883,en,"Bret Maverick is a gambler who would rather con someone than fight them, and needs an additional $3k in order to enter a winner-takes-all poker game beginning in a few days. He joins forces with a woman with a marvelous Southern accent, and the two try and enter the game.",3.509,"Warner Bros. Pictures,Icon Productions,Donner/Shuler-Donner Productions","US,US,",127,183031272,English,"[['Richard Donner', '1.5195', 'Male']]",0,"['Icon Productions', 'Warner Bros. Pictures', 'Donner/Shuler-Donner Productions']",1
74,Faster Pussycat! Kill! Kill! (1965),1965,59170,315,6.6,FALSE,45000,US,330,6.338,en,"A trio of thrill-seeking go-go dancers kidnap a young girl and attempt to seduce an old rancher and his two sons out of their small fortune, but their scheme doesn't play out as intended.",0.7472,Eve Productions Inc.,,83,36122,English,"[['Russ Meyer', '0.6407', 'Male']]",0,['Eve Productions Inc.'],0
75,Brother Minister: The Assassination of Malcolm X (1994),1994,109339,316098,7.5,FALSE,0,US,2,3,en,"Brother Minister reveals the mystery surrounding the assassination of Malcolm X at the Audubon Ballroom in New York City on February 21, 1965. It probes the innocence of two of the ...",0.0974,,,115,0,English,"[['Jefri Aalmuhammed', '0.0143', 'Male'], ['Jack Baxter', '0.0214', 'Male']]",0,[],0
76,Carlito's Way (1993),1993,106519,6075,7.9,FALSE,30000000,US,3254,7.833,en,"Free after years in prison, Carlito Brigante intends to give up his criminal ways, but it's not long before the ex-con is sucked back into the New York City underworld. Reconnecting with his dancer girlfriend, Carlito gets entangled in the shady dealings of his friend Dave Kleinfeld, who also serves as his lawyer. An encounter with shifty gangster Benny Blanco sets the duo on a dangerous path.",4.9063,"Universal Pictures,Epic Productions,Bregman/Baer Productions","US,,",144,63848322,"English,Español","[['Brian De Palma', '1.0181', 'Male']]",0,"['Universal Pictures', 'Epic Productions', 'Bregman/Baer Productions']",1
77,"Firm, The (1993)",1993,106918,37233,6.9,FALSE,42000000,US,2103,6.733,en,"Mitch McDeere is a young man with a promising future in Law. About to sit his Bar exam, he is approached by 'The Firm' and made an offer he doesn't refuse. Seduced by the money and gifts showered on him, he is totally oblivious to the more sinister side of his company. Then, two Associates are murdered. The FBI contact him, asking him for information and suddenly his life is ruined. He has a choice - work with the FBI, or stay with the Firm. Either way he will lose his life as he knows it. Mitch figures the only way out is to follow his own plan...",6.3879,"Mirage Enterprises,Paramount Pictures,Davis Entertainment,Scott Rudin Productions","US,US,US,US",154,270248367,English,"[['Sydney Pollack', '1.0194', 'Male']]",0,"['Paramount Pictures', 'Davis Entertainment', 'Scott Rudin Productions', 'Mirage Enterprises']",1
78,Free Willy (1993),1993,106965,1634,6.1,FALSE,20000000,US,1848,6.176,en,"When maladjusted orphan Jesse vandalizes a theme park, he is placed with foster parents and must work at the park to make amends. There he meets Willy, a young Orca whale who has been separated from his family. Sensing kinship, they form a bond and, with the help of kindly whale trainer Rae Lindley, develop a routine of tricks. However, greedy park owner Dial soon catches wind of the duo and makes plans to profit from them.",4.177,"Donner/Shuler-Donner Productions,Warner Bros. Pictures",",US",112,153698625,English,"[['Simon Wincer', '0.5484', 'Male']]",0,"['Warner Bros. Pictures', 'Donner/Shuler-Donner Productions']",1
79,"Fugitive, The (1993)",1993,106977,5503,7.8,FALSE,44000000,US,4410,7.467,en,"Wrongfully convicted of murdering his wife and sentenced to death, Richard Kimble escapes from the law in an attempt to find the real killer and clear his name.",7.99,Warner Bros. Pictures,US,131,183875799,English,"[['Andrew Davis', '1.1178', 'Male']]",1,['Warner Bros. Pictures'],1
80,Hot Shots! Part Deux (1993),1993,107144,9255,6.6,FALSE,25000000,US,1904,6.547,en,"Topper Harley is found to be working as an odd-job-man in a monastery. The CIA want him to lead a rescue mission into Iraq, to rescue the last rescue team, who went in to rescue the last rescue team—who went in to rescue hostages left behind after Desert Storm.",3.6784,"Sidley Wright & Associates,20th Century Fox",",US",86,133752825,English,"[['Jim Abrahams', '0.4879', 'Male']]",0,"['Sidley Wright & Associates', '20th Century Fox']",1
81,"Hudsucker Proxy, The (1994)",1994,110074,11934,7.2,FALSE,25000000,"US,GB",1087,7.072,en,A naive business graduate is installed as president of a manufacturing company as part of a stock scam.,2.4387,"Warner Bros. Pictures,PolyGram Filmed Entertainment,Silver Pictures,Working Title Films","US,US,US,GB",111,2800000,English,"[['Joel Coen', '1.1522', 'Male']]",1,"['Silver Pictures', 'Warner Bros. Pictures', 'Working Title Films', 'PolyGram Filmed Entertainment']",1
82,Jurassic Park (1993),1993,107290,329,8.2,FALSE,63000000,US,16764,7.954,en,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",11.4347,"Universal Pictures,Amblin Entertainment","US,US",127,920100000,"English,Español","[['Steven Spielberg', '5.0614', 'Male']]",1,"['Amblin Entertainment', 'Universal Pictures']",1
83,Much Ado About Nothing (1993),1993,107616,11971,7.3,FALSE,11000000,"US,GB",745,6.931,en,"In this Shakespearean farce, Hero and her groom-to-be, Claudio, team up with Claudio's commanding officer, Don Pedro, the week before their wedding to hatch a matchmaking scheme. Their targets are sharp-witted duo Benedick and Beatrice -- a tough task indeed, considering their corresponding distaste for love and each other. Meanwhile, meddling Don John plots to ruin the wedding.",2.7025,"Renaissance Films,BBC Film,American Playhouse,The Samuel Goldwyn Company","GB,GB,US,US",111,22600000,English,"[['Kenneth Branagh', '3.7683', 'Male']]",1,"['American Playhouse', 'The Samuel Goldwyn Company', 'Renaissance Films', 'BBC Film']",0
85,"Ref, The (1994)",1994,110955,10872,6.9,FALSE,11000000,US,342,6.542,en,"A cat burglar is forced to take a bickering, dysfunctional family hostage on Christmas Eve.",1.1903,"Don Simpson/Jerry Bruckheimer Films,Touchstone Pictures","US,US",97,11400000,English,"[['Ted Demme', '0.4243', 'Male']]",0,"['Touchstone Pictures', 'Don Simpson/Jerry Bruckheimer Films']",1
86,"Remains of the Day, The (1993)",1993,107943,1245,7.8,FALSE,11500000,"US,GB",1366,7.363,en,A rule-bound head butler's world of manners and decorum in the household he maintains is tested by the arrival of a housekeeper who falls in love with him in post-WWI Britain. The possibility of romance and his master's cultivation of ties with the Nazi cause challenge his carefully maintained veneer of servitude.,3.039,"Columbia Pictures,Mike Nichols Productions,John Calley Productions,Merchant Ivory Productions","US,,US,US",134,23240144,"Deutsch,English","[['James Ivory', '0.5728', 'Male']]",1,"['Merchant Ivory Productions', 'John Calley Productions', 'Mike Nichols Productions', 'Columbia Pictures']",1
87,Searching for Bobby Fischer (1993),1993,108065,14291,7.4,FALSE,12000000,US,585,7.07,en,A seven-year-old chess prodigy refuses to harden himself in order to become a champion like the famous but unlikable Bobby Fischer.,2.1167,"Mirage Enterprises,Scott Rudin Productions,Paramount Pictures","US,US,US",110,7266383,English,"[['Steven Zaillian', '0.9153', 'Male']]",1,"['Paramount Pictures', 'Scott Rudin Productions', 'Mirage Enterprises']",1
88,Sleepless in Seattle (1993),1993,108160,858,6.8,FALSE,21000000,US,2419,6.741,en,"After the death of his mother, a young boy calls a radio station in an attempt to set his father up on a date. Talking about his father’s loneliness soon leads to a meeting with a young female journalist, who has flown to Seattle to write a story about the boy and his father.",4.4827,TriStar Pictures,US,105,227799884,English,"[['Nora Ephron', '0.8126', 'Female']]",0,['TriStar Pictures'],1
89,Blade Runner (1982),1982,83658,78,8.1,FALSE,28000000,US,14147,7.9,en,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",14.0716,"Shaw Brothers,The Ladd Company,Warner Bros. Pictures","HK,US,US",118,41722424,"English,Deutsch,广州话 / 廣州話,日本語,Magyar","[['Ridley Scott', '2.447', 'Male']]",1,"['The Ladd Company', 'Warner Bros. Pictures', 'Shaw Brothers']",1
90,So I Married an Axe Murderer (1993),1993,108174,10442,6.5,FALSE,20000000,US,437,6.105,en,"Just after a bad breakup, Charlie MacKenzie falls for lovely butcher Harriet Michaels and introduces her to his parents. But, as voracious consumers of sensational tabloids, his parents soon come to suspect that Harriet is actually a notorious serial killer -- ""Mrs. X"" -- wanted in connection with a string of bizarre honeymoon killings. Thinking his parents foolish, Charlie proposes to Harriet. But while on his honeymoon with her, he begins to fear they were right.",1.8736,TriStar Pictures,US,93,11585483,"Pусский,English","[['Thomas Schlamme', '0.2937', 'Male']]",0,['TriStar Pictures'],1
91,"Nightmare Before Christmas, The (1993)",1993,107688,9479,7.9,FALSE,18000000,US,9766,7.835,en,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.",10.4178,"Touchstone Pictures,Skellington Productions","US,US",76,75634409,English,"[['Henry Selick', '0.7193', 'Male']]",1,"['Skellington Productions', 'Touchstone Pictures']",1
