gameid,title,platform,developers,publishers,genres,supported_languages,release_date
733910,Moe Waifu H - BlockBlast,PS5,"['Yume Game Studio', 'eastasiasoft']",['eastasiasoft'],['Action'],,25/10/2024
736374,Brick Buster,PS4,['Aristo Studio'],['Aristo Studio'],['Action'],,23/03/2024
736359,Halloween Memory Quest,PS4,['Erik Games'],['Erik Games'],['Puzzle'],,25/10/2024
736239,DEFEAT ME,PS4,"['Xitilon', 'ABA Games']",['Xitilon'],"[""Shoot 'em up""]",,26/10/2024
736007,Color Swiper,PS4,['ThiGames'],['ThiGames'],['Puzzle'],,24/10/2024
736006,Color Swiper,PS5,['ThiGames'],['ThiGames'],['Puzzle'],,24/10/2024
735986,Corner Driver,PS5,['Gametry'],['Gametry'],['Action'],,25/10/2024
735950,Color Swiper,PS4,['ThiGames'],['ThiGames'],['Puzzle'],,24/10/2024
734111,Horror Clash,PS4,['Smobile'],['Smobile'],['Action'],,4/10/2024
734012,Kong: Survivor Instinct,PS5,['7Levels'],"['7Levels', '4Divinity']",['Platformer'],,22/10/2024
734001,Fantasy Friends: Dream Worlds,PS4,['Xaloc Studios'],['Maximum Entertainment'],['Platformer'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Swedish', 'Polish', 'Portuguese (Brazil)']",22/10/2024
733998,Evotinction,PS4,['Spikewave Games'],['Perp Games'],"['Stealth', 'Adventure']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Chinese (traditional)', 'Chinese (simplified)']",13/09/2024
733982,AWAKEN - Astral Blade,PS5,['Dark Pigeon Games'],['ESDigital Games'],"['Metroidvania', 'Platformer']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",22/10/2024
733980,AWAKEN - Astral Blade,PS5,['Dark Pigeon Games'],['ESDigital Games'],"['Metroidvania', 'Platformer']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",22/10/2024
733953,Grand Prix Formula One,PS4,['Pix Arts'],['Pix Arts'],"['Automobile', 'Arcade Racing']",,18/10/2024
733922,Circle Triangle Cross,PS4,"['Xitilon', 'ABA Games']",['Xitilon'],['Action'],,22/10/2024
733783,Heroic Pirates,PS5,['Gametry'],['Gametry'],['Management'],,18/10/2024
733698,SONIC X SHADOW GENERATIONS,PS4,['Sonic Team'],['SEGA'],['Platformer'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Thai']",25/10/2024
733583,Murder Is Game Over: Deal Killer,PS4,['Meridian4'],['Ratalaika Games'],['Adventure'],,27/09/2024
733471,Call of Duty Black Ops 6,PS4,['Treyarch'],['Activision'],['First Person Shooter'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Spanish (Mexico)', 'Arabic', 'French (Canada)']",25/10/2024
733465,Let's Sing 2025,PS5,['Voxler'],"['Ravenscourt', 'PLAION']",['Music & Rhythm'],"['French', 'Spanish', 'German', 'Italian', 'Polish']",5/11/2024
733315,Cazzarion: Drone Attack,PS5,['Zarpazo'],['Zarpazo'],"['Aerial', 'Vehicular Combat']",,29/10/2024
733180,Rooftop Rascal: The Spooky Cat,PS5,['chroda'],['chroda'],['Platformer'],,21/10/2024
733134,Rooftop Rascal: The Spooky Cat,PS5,['chroda'],['chroda'],['Platformer'],,21/10/2024
732973,Chronos Time,PS5,['Nextgo24'],['Nextgo24'],['Puzzle'],,21/10/2024
732934,Don't let Him In,PS4,['jonniemadeit'],['Dolores Entertainment'],['Survival Horror'],,25/10/2024
735670,Ys X: Nordics,PS4,['Nihon Falcom'],['NIS America'],,"['French', 'French (Canada)']",25/10/2024
735796,Paper Plane Arena - The Haunted House -,PS4,['EpiXR Games'],['EpiXR Games'],"['Aerial', 'Vehicular Combat']",,25/10/2024
732499,Spot It,PS5,['Zakym'],['Zakym'],['Action'],,19/10/2024
732498,Spot It,PS4,['Zakym'],['Zakym'],['Action'],,19/10/2024
731994,Spot It,PS4,['Zakym'],['Zakym'],['Action'],,19/10/2024
732218,Spot It,PS5,['Zakym'],['Zakym'],['Action'],,19/10/2024
731268,Save The Doge,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],['Puzzle'],,17/10/2024
731266,Save The Doge,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],['Puzzle'],,17/10/2024
730926,Save The Doge,PS5,['NOSTRA GAMES'],['NOSTRA GAMES'],['Puzzle'],,17/10/2024
730927,Save The Doge,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],['Puzzle'],,17/10/2024
728794,Self-Delusion,PS4,['RollingBread'],['Sometimes You'],['Survival Horror'],,31/10/2024
728799,Self-Delusion,PS5,['RollingBread'],['Sometimes You'],['Survival Horror'],,31/10/2024
728797,Self-Delusion,PS5,['RollingBread'],['Sometimes You'],['Survival Horror'],,31/10/2024
728752,Tilting Tiles: Fires of Industry,PS4,['TreeFall Studios'],['TreeFall Studios'],,,16/10/2024
735799,Barbie Project Friendship,PS4,"['Xaloc Studios', 'Casual Brothers Games']",['Outright Games'],['Action-Adventure'],"['French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Chinese (traditional)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Portuguese (Brazil)', 'Spanish (Mexico)', 'Arabic', 'French (Canada)']",25/10/2024
735786,Brick Buster,PS4,['Aristo Studio'],['Aristo Studio'],['Action'],,23/03/2024
735653,Brick Buster,PS4,['Aristo Studio'],['Aristo Studio'],['Action'],,23/03/2024
731863,Grand Prix Formula One,PS5,['Pix Arts'],['Pix Arts'],"['Automobile', 'Arcade Racing']",,18/10/2024
731844,Dunk Trickster,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,18/10/2024
731707,Dunk Trickster,PS5,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,18/10/2024
731682,Dunk Trickster,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,18/10/2024
731674,Road Hell,PS5,['Webnetic'],['Webnetic'],"[""Shoot 'em up""]",,20/09/2024
730991,Chained Survive Together,PS4,['DEZVOLT App & Idei'],['DEZVOLT App & Idei'],['Platformer'],,10/10/2024
730981,Teenage Mutant Ninja Turtles: Mutants Unleashed,PS5,['Aheartfulofgames'],['Outright Games'],['Action-Adventure'],"['French', 'Spanish', 'German', 'Italian', 'Dutch', 'Chinese (traditional)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Portuguese (Brazil)', 'Arabic']",18/10/2024
730853,Math Genius: Addition Edition,PS4,['GGmuks'],['GGmuks'],['Educational & Trivia'],,3/10/2024
730852,Math Genius: Addition Edition,PS5,['GGmuks'],['GGmuks'],['Educational & Trivia'],,3/10/2024
730800,MechWarrior 5 Clans,PS5,['Piranha Games'],['Piranha Games'],"['Mech', 'Vehicular Combat']","['Japanese', 'French', 'German', 'Russian']",16/10/2024
730738,Dagon: Complete Edition,PS4,['Bit Golem'],['Feardemic'],['Adventure'],,10/10/2024
730723,Rabi-Ribi,PS4,['CreSpirit'],['Sekai Project'],"['Metroidvania', 'Platformer']",['Japanese'],1/09/2017
730698,Math Genius: Addition Edition,PS4,['GGmuks'],['GGmuks'],['Educational & Trivia'],,3/10/2024
730558,Dunk Trickster,PS5,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,18/10/2024
728768,Helicopter Flight  Simulator,PS4,['404 Games'],['404 Games'],['Simulation'],,15/10/2024
728746,Camp Sunshine,PS5,['Fossil Games'],['Hound Picked Games'],['Survival Horror'],,9/10/2024
728668,Beyond Border,PS4,['DuDeeki Studio'],['AFIL Games'],['Action'],,16/10/2024
727727,Scary bucketman,PS4,['Enningture Game Temple'],['Enningture Game Temple'],['Platformer'],,15/10/2024
728409,Math Genius: Addition Edition,PS5,['GGmuks'],['GGmuks'],['Educational & Trivia'],,3/10/2024
728408,Math Genius: Addition Edition,PS4,['GGmuks'],['GGmuks'],['Educational & Trivia'],,3/10/2024
728407,Beyond Border,PS4,['DuDeeki Studio'],['AFIL Games'],['Action'],,16/10/2024
728330,Camp Sunshine,PS4,['Fossil Games'],['Hound Picked Games'],['Survival Horror'],,9/10/2024
727864,Super XYX,PS5,"['Team Grybanser Fox', 'eastasiasoft']",['eastasiasoft'],"[""Shoot 'em up""]",,23/10/2024
727863,Super XYX,PS5,"['Team Grybanser Fox', 'eastasiasoft']",['eastasiasoft'],"[""Shoot 'em up""]",,23/10/2024
727828,Gamer quest,PS5,['Two Llamas'],['Two Llamas'],['Puzzle'],,15/10/2024
727782,Fae Farm,PS5,['Phoenix Labs'],['Phoenix Labs'],"['Role Playing', 'Simulation', 'Management']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",22/10/2024
727756,Potionomics,PS5,['Voracious Games'],"['XSEED Games', 'Marvelous Entertainment', 'Happinet']",['Simulation'],"['Japanese', 'German', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",22/10/2024
727732,Lost Chiko 2,PS4,['909games'],['Weakfish Studio'],['Platformer'],,14/10/2024
727731,Lost Chiko 2,PS5,['909games'],['Weakfish Studio'],['Platformer'],,14/10/2024
727624,Squirrel with a Gun,PS5,['Dee Dee Creations'],['Maximum Entertainment'],['Simulation'],"['French', 'Spanish', 'German', 'Italian']",15/10/2024
727542,Darksiders II Deathinitive Edition,PS5,['Gunfire Games'],['THQ Nordic'],['Action-Adventure'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Korean', 'Polish', 'Portuguese (Brazil)']",15/10/2024
727439,Mokoko X,PS5,['NAISU'],['NAISU'],['Action'],,11/10/2024
727303,Drova - Forsaken Kin,PS4,['Just2D'],['Deck13 Interactive'],"['Action-RPG', 'Role Playing']","['French', 'German']",15/10/2024
727287,on Sunday 2,PS4,['Acyntha'],['Acyntha'],['Platformer'],,24/09/2024
727044,Lost Chiko 2,PS4,['909games'],['Weakfish Studio'],['Platformer'],,14/10/2024
727022,Unknown 9: Awakening,PS5,['Reflector Entertainment'],['Bandai Namco Entertainment'],['Action-Adventure'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)', 'Arabic', 'French (Canada)']",17/10/2024
726870,Clock Tower: Rewind,PS4,['WayForward Technologies'],"['WayForward Technologies', 'Limited Run Games', 'Sunsoft', 'SUPERDELUXE GAMES']","['Adventure', 'Point & Click']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",29/10/2024
726854,Massi,PS4,['Farid Iberraken'],['Ratalaika Games'],['Platformer'],,8/10/2024
726853,New World: Aeternum,PS5,['Amazon Games Orange County Studio'],['Amazon Games'],"['Open World', 'Action-RPG', 'Role Playing', 'MMO']","['French', 'Spanish', 'German', 'Italian', 'Polish', 'Portuguese (Brazil)']",15/10/2024
726818,Mokoko X,PS4,['NAISU'],['NAISU'],['Action'],,11/10/2024
726808,Massi,PS5,['Farid Iberraken'],['Ratalaika Games'],['Platformer'],,8/10/2024
726690,Anime Dance-Off - Ghost Party,PS4,['EpiXR Games'],['EpiXR Games'],['Music & Rhythm'],,9/10/2024
726689,Anime Dance-Off - Ghost Party,PS4,['EpiXR Games'],['EpiXR Games'],['Music & Rhythm'],,9/10/2024
726678,on Sunday 2,PS5,['Acyntha'],['Acyntha'],['Platformer'],,24/09/2024
726614,Drova - Forsaken Kin,PS5,['Just2D'],['Deck13 Interactive'],"['Action-RPG', 'Role Playing']",['German'],15/10/2024
722421,Nick Jr. Party Adventure,PS5,['Melbot Studios'],['Outright Games'],"['Puzzle', 'Platformer']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Chinese (traditional)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Portuguese (Brazil)', 'Arabic']",11/10/2024
722418,The Seed: Unit 7,PS4,"['Nerd Games', 'eastasiasoft']",['eastasiasoft'],,,18/10/2024
721980,Orbital Dance,PS4,['Webnetic'],['Webnetic'],['Action'],,11/10/2024
722419,The Seed: Unit 7,PS5,"['Nerd Games', 'eastasiasoft']",['eastasiasoft'],,,18/10/2024
721383,Super Prehistoric World Adventures,PS4,['ASI GAMES TECHNOLOGIES'],['ASI GAMES TECHNOLOGIES'],,,7/10/2024
719475,Perfect Ninja Painter 2,PS4,['SilenGames'],['SilenGames'],['Puzzle'],,8/10/2024
719474,Perfect Ninja Painter 2,PS4,['SilenGames'],['SilenGames'],['Puzzle'],,8/10/2024
720334,Tsugunohi -Supernatural Supermarket-,PS4,"['Vaka Game Magazine', 'ImCyan']",['Vaka Game Magazine'],,"['Japanese', 'Chinese (simplified)']",9/10/2024
719472,Perfect Ninja Painter 2,PS5,['SilenGames'],['SilenGames'],['Puzzle'],,8/10/2024
714326,Rope Hope,PS4,['Zakym'],['Zakym'],['Platformer'],,28/09/2024
714327,Rope Hope,PS5,['Zakym'],['Zakym'],['Platformer'],,28/09/2024
573297,Naiad,PS4,['HiWarp'],['HiWarp'],['Adventure'],['Spanish'],10/12/2024
722414,Hot Wheels Monster Trucks: Stunt Mayhem,PS5,['3DClouds'],['GameMill Entertainment'],"['Automobile', 'Arcade Racing']","['French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese (Brazil)', 'French (Canada)']",18/10/2024
722407,Dinosaur RPG - Dino Survival Simulator Survivor,PS5,['GoGame Console Publisher'],['GoGame Console Publisher'],['Simulation'],,10/10/2024
722342,Learn to Play Vol. 7 - Safe Journey,PS5,['eastasiasoft'],['eastasiasoft'],['Puzzle'],,11/10/2024
722139,Dagon: Complete Edition,PS5,['Bit Golem'],['Feardemic'],['Adventure'],,10/10/2024
722025,Amanda the Adventurer,PS5,['MANGLEDmaw Games'],['DreadXP'],['Puzzle'],,10/10/2024
721967,A Quiet Place: The Road Ahead,PS5,['Stormind Games'],['Saber Interactive'],"['Stealth', 'Adventure']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Chinese (simplified)', 'Portuguese (Brazil)']",17/10/2024
721832,Cats and Seek : Osaka,PS5,['Noobzilla'],['Silesia Games'],['Puzzle'],,10/10/2024
721799,Metaphor: ReFantazio,PS4,['Atlus'],"['SEGA', 'Atlus']","['Role Playing', 'Turn Based']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",11/10/2024
721779,House Flipper VR,PS5,['Frozen District'],['Frozen District'],['Simulation'],,21/10/2024
720742,Mimi The Cat: New Friends,PS4,['Wise Box Studios'],['AFIL Games'],['Puzzle'],['Portuguese (Brazil)'],9/10/2024
720740,Mimi The Cat: New Friends,PS5,['Wise Box Studios'],['AFIL Games'],['Puzzle'],['Portuguese (Brazil)'],9/10/2024
718569,Purpose 1951,PS5,"['Tonguc Bodur', 'eastasiasoft']",['eastasiasoft'],['Adventure'],,16/10/2024
717954,Golfing in Aether,PS5,['Vetron'],['Vetron'],"['Sports', 'Golf']",['Japanese'],25/10/2024
715253,Albatroz,PS5,['Among Giants'],['SOEDESCO'],['Adventure'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Turkish']",1/11/2024
715190,Nikoderiko: The Magical World,PS5,['VEA Games'],['MY.GAMES'],['Platformer'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Chinese (simplified)', 'Portuguese (Brazil)']",15/10/2024
715178,Zero the Kamikaze Squirrel,PS4,"['Shinyuden', 'Sunsoft']",['Ratalaika Games'],['Platformer'],,4/10/2024
714410,They Came From the Sky 2,PS5,['FobTi Interactive'],['Ratalaika Games'],['Action'],,20/09/2024
714409,They Came From the Sky 2,PS4,['FobTi Interactive'],['Ratalaika Games'],['Action'],,20/09/2024
714342,Bomb The Town,PS4,['Zazenfly Development'],['Zazenfly Development'],['Action'],,1/10/2024
514912,The Jumping Sandwich: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,3/07/2022
725080,Tilting Tiles: Fires of Industry,PS5,['TreeFall Studios'],['TreeFall Studios'],,,16/10/2024
724062,Samurai Warrior,PS5,['Gametry'],['Gametry'],['Action-Adventure'],,11/10/2024
723381,Simple Dominoes,PS4,['Gametry'],['Gametry'],"['Puzzle', 'Card & Board']",,11/10/2024
723988,Safari Puzzle Match,PS4,['Erik Games'],['Erik Games'],['Puzzle'],,12/10/2024
722747,Shadow Quest,PS4,['Gametry'],['Gametry'],['Platformer'],,5/10/2024
716329,Wild Hunter: Sniper Rifle Adventures Simulator,PS5,['GameToTop'],['GameToTop'],,,4/10/2024
716338,UDO,PS5,['Blue Firefly Studio'],['Flux Games'],,,18/10/2024
713324,Rope Hope,PS5,['Zakym'],['Zakym'],['Platformer'],,28/09/2024
724215,Archery Legend,PS4,['Pix Arts'],['Pix Arts'],['First Person Shooter'],,18/10/2024
723762,Zombies Crusher,PS4,['Zakym'],['Zakym'],['Action'],,12/10/2024
723596,Zombies Crusher,PS5,['Zakym'],['Zakym'],['Action'],,12/10/2024
723264,Pin Strike,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],"['Puzzle', 'Platformer']",,11/10/2024
723145,Bounce Journey,PS4,['Gametry'],['Gametry'],['Platformer'],,11/10/2024
723099,Bounce Journey,PS5,['Gametry'],['Gametry'],['Platformer'],,11/10/2024
723073,Bust a Block,PS4,['ThiGames'],['ThiGames'],['Puzzle'],,10/10/2024
723070,Bust a Block,PS5,['ThiGames'],['ThiGames'],['Puzzle'],,10/10/2024
722889,WINGSPAN,PS4,['Stonemaier Games'],"['Monster Couch', 'Merge Games']",['Card & Board'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",11/10/2024
722843,Camp Sunshine,PS4,['Fossil Games'],['Hound Picked Games'],['Survival Horror'],,9/10/2024
722569,SPEARAIN,PS4,"['Xitilon', 'ABA Games']",['Xitilon'],['Action'],,11/10/2024
716337,Chimp Test,PS5,['Webnetic'],['Webnetic'],['Action'],,6/09/2024
716328,Battlefront Trench Warriors,PS5,['GoGame Console Publisher'],['GoGame Console Publisher'],['First Person Shooter'],,3/10/2024
716168,Farm Champions: Harvest Battle,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],['Action'],,5/10/2024
716157,The Jumping Burger Rush,PS4,['ThiGames'],['ThiGames'],['Action'],,3/10/2024
716153,The Jumping Burger Rush,PS5,['ThiGames'],['ThiGames'],['Action'],,3/10/2024
716089,Insectum - Epic Battles of Bugs,PS5,['DevilishGames'],['DevilishGames'],['Management'],,2/10/2024
716063,Chimp Test,PS5,['Webnetic'],['Webnetic'],['Action'],,6/09/2024
714321,Bomb The Town,PS5,['Zazenfly Development'],['Zazenfly Development'],['Action'],,1/10/2024
714252,Kill Knight,PS5,['PlaySide Studios'],['PlaySide Studios'],"[""Shoot 'em up""]","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",2/10/2024
713766,Murder Is Game Over: Deal Killer,PS5,['Meridian4'],['Ratalaika Games'],['Adventure'],,27/09/2024
713411,Shapik The Quest,PS4,['Rapid Snail'],['Xitilon'],"['Adventure', 'Point & Click']",,22/09/2024
713319,Bodycam Shooter,PS4,['RandomSpin Games'],['RandomSpin Games'],['shooter'],,27/09/2024
713307,Bodycam Shooter,PS5,['RandomSpin Games'],['RandomSpin Games'],['shooter'],,27/09/2024
713146,Animal Drifters,PS4,['Gametry'],['Gametry'],"['Automobile', 'Arcade Racing']",,27/09/2024
514910,The Jumping Sandwich: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,3/07/2022
715467,RetroRealms: Ash vs Evil Dead,PS4,['WayForward Technologies'],['Boss Team Games'],['Platformer'],"['French', 'Spanish', 'German', 'Italian', 'Spanish (Mexico)', 'French (Canada)']",17/10/2024
715286,Rope Hope,PS5,['Zakym'],['Zakym'],['Platformer'],,28/09/2024
715304,Rope Hope,PS4,['Zakym'],['Zakym'],['Platformer'],,28/09/2024
717828,Shapik The Quest,PS4,['Rapid Snail'],['Xitilon'],"['Adventure', 'Point & Click']",,22/09/2024
717753,Stick Up,PS5,['Aristo Studio'],['Aristo Studio'],['Action'],,7/10/2024
717735,Stick Up,PS5,['Aristo Studio'],['Aristo Studio'],['Action'],,7/10/2024
717359,Stick Up,PS5,['Aristo Studio'],['Aristo Studio'],['Action'],,7/10/2024
717241,Stick Up,PS5,['Aristo Studio'],['Aristo Studio'],['Action'],,7/10/2024
717240,Stick Up,PS4,['Aristo Studio'],['Aristo Studio'],['Action'],,7/10/2024
716062,Chimp Test,PS4,['Webnetic'],['Webnetic'],['Action'],,6/09/2024
716056,Parcel Escape,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],['Platformer'],,3/10/2024
716020,Parcel Escape,PS5,['NOSTRA GAMES'],['NOSTRA GAMES'],['Platformer'],,3/10/2024
715932,Parcel Escape,PS4,['NOSTRA GAMES'],['NOSTRA GAMES'],['Platformer'],,3/10/2024
715764,Invasion Of Space 2,PS4,['ELANTRI games'],['ELANTRI games'],"[""Shoot 'em up""]",,1/10/2024
715347,THROW M,PS4,"['Xitilon', 'ABA Games']",['Xitilon'],['Action'],,2/10/2024
715346,THROW M,PS4,"['Xitilon', 'ABA Games']",['Xitilon'],['Action'],,2/10/2024
715345,THROW M,PS4,"['Xitilon', 'ABA Games']",['Xitilon'],['Action'],,2/10/2024
715344,THROW M,PS4,"['Xitilon', 'ABA Games']",['Xitilon'],['Action'],,2/10/2024
715340,The Jumping Burger Rush,PS4,['ThiGames'],['ThiGames'],['Action'],,3/10/2024
713112,Creepy Tale: Some Other Place,PS4,['Creepy Brothers'],['Sometimes You'],['Adventure'],,26/09/2024
713020,Looney Tunes: Wacky World of Sports,PS4,['Bamtang'],['GameMill Entertainment'],"['Sports', 'Party']","['French', 'Spanish', 'German', 'Italian', 'Dutch']",27/09/2024
713002,Before Exit: Supermarket,PS4,['Take IT Studio!'],['Take IT Studio!'],['Simulation'],,26/09/2024
712997,Five Nights at Freddy's: Into the Pit,PS5,['Mega Cat Studios'],['Mega Cat Studios'],['Adventure'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",27/09/2024
712982,The Bridge Curse 2: The Extrication,PS5,['SOFTSTAR Entertainment'],"['PQube', 'Game Source Entertainment']",['Adventure'],"['Japanese', 'Spanish', 'German', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)', 'Thai']",24/10/2024
712980,Alien Cleaner,PS5,['Webnetic'],['Webnetic'],"['Automobile', 'Vehicular Combat', ""Shoot 'em up""]",,17/04/2024
712977,Alien Cleaner,PS4,['Webnetic'],['Webnetic'],"['Automobile', 'Vehicular Combat', ""Shoot 'em up""]",,17/04/2024
712933,Quack Jump,PS5,['909games'],['Weakfish Studio'],['Platformer'],,26/09/2024
712880,B MATH,PS4,"['Xitilon', 'ABA Games']",['Xitilon'],['Educational & Trivia'],,27/09/2024
